path,recommendation,reasons,sharpness,brightness,contrast,noise,black_frac,white_frac,aesthetic,is_utility,face_quality,cluster_id,cluster_size,is_keeper,width,height,megapixels,file_bytes,asset_id,error
IMG_0663.HEIC,duplicate,near_dup_of:IMG_0662.HEIC,88.0,143.4,72.7,0.26,0.0,0.0,0.524,False,,132,2,False,4032,3024,12.19,0,8321C46D-A9A2-42B0-9882-B9B1060148B2/L0/001,
IMG_1913.HEIC,duplicate,near_dup_of:IMG_1914.HEIC,91.5,126.6,52.3,0.69,0.003,0.002,0.61,False,0.616,3,3,False,3024,4032,12.19,0,FE2E0B75-87DA-4F7F-9C60-91DA39B51DF9/L0/001,
IMG_1896.HEIC,duplicate,near_dup_of:IMG_1894.HEIC,99.7,167.7,78.1,0.44,0.0,0.355,0.422,False,0.435,5,4,False,2320,3088,7.16,0,401E8955-7087-4852-BFF5-C6D165390060/L0/001,
IMG_1915.HEIC,duplicate,near_dup_of:IMG_1914.HEIC,106.0,136.0,57.6,0.61,0.004,0.001,0.467,False,0.611,3,3,False,3024,4032,12.19,0,B0B7C335-2E9F-4B32-8194-F3F414BE0F28/L0/001,
IMG_1937.HEIC,duplicate,near_dup_of:IMG_1938.HEIC,108.2,139.4,68.6,0.68,0.002,0.0,0.187,False,0.443,0,2,False,3024,4032,12.19,0,20736836-3073-49EF-9CD3-F5131063005D/L0/001,
IMG_0975.HEIC,duplicate,near_dup_of:IMG_0976.HEIC,117.1,132.5,55.5,0.58,0.0,0.0,0.51,False,0.462,93,2,False,3088,2320,7.16,0,E72B96A5-AD76-4964-8D28-606BED54C47D/L0/001,
IMG_0650.HEIC,duplicate,near_dup_of:IMG_0651.HEIC,119.9,140.1,57.5,0.35,0.0,0.003,0.633,False,,135,2,False,4032,3024,12.19,0,DFBA534D-1096-4979-918F-7341D7847461/L0/001,
IMG_0667.HEIC,duplicate,near_dup_of:IMG_0668.HEIC,127.0,141.6,62.5,0.26,0.0,0.0,0.404,False,,131,2,False,4032,3024,12.19,0,D427302C-47B6-4508-B423-CB0346928CDA/L0/001,
IMG_1400.HEIC,duplicate,near_dup_of:IMG_1399.HEIC,129.5,149.0,66.2,0.71,0.0,0.119,0.354,False,0.546,50,2,False,4032,3024,12.19,0,3867BCB3-EC42-459B-B9A0-BF1155614879/L0/001,
IMG_0539.HEIC,duplicate,near_dup_of:IMG_0540.HEIC,131.3,102.8,70.3,0.6,0.001,0.006,0.41,False,,153,2,False,4032,3024,12.19,0,D2CEAC95-BF79-4689-B2BB-7D69092EFA63/L0/001,
IMG_1680.HEIC,duplicate,near_dup_of:IMG_1678.HEIC,163.4,91.1,63.4,0.39,0.013,0.016,0.314,False,0.509,29,4,False,3024,4032,12.19,0,33ECE9B2-9D1D-4A2F-8726-9018CFF874D7/L0/001,
5F9F44C2184D2AB57C56545DD46BE7EC.jpg,duplicate,near_dup_of:BE187C304A0544C7F29DC12E366B7035.jpg,166.1,101.0,49.5,0.95,0.01,0.0,0.527,False,,51,4,False,4056,3040,12.33,0,71314EA8-9DFC-4797-8B6E-5E8276AE8DFE/L0/001,
IMG_1905.HEIC,duplicate,near_dup_of:IMG_1907.HEIC,166.3,109.6,46.6,0.38,0.002,0.004,0.523,False,0.583,4,3,False,4032,3024,12.19,0,CF30F6C9-1DE8-4566-9516-6172CE6DDA35/L0/001,
IMG_1906.HEIC,duplicate,near_dup_of:IMG_1907.HEIC,172.4,109.9,45.6,0.39,0.002,0.004,0.458,False,0.562,4,3,False,4032,3024,12.19,0,A447B090-DD01-47A1-A40E-16180AC0EE26/L0/001,
IMG_0409.HEIC,duplicate,near_dup_of:IMG_0408.HEIC,177.3,117.6,50.4,0.5,0.0,0.001,0.717,False,,164,3,False,4032,3024,12.19,0,A7AB1CD1-84BE-4FCB-A257-628354B1FF67/L0/001,
IMG_0983.HEIC,duplicate,near_dup_of:IMG_0981.HEIC,183.4,120.7,74.9,0.28,0.003,0.0,0.416,False,0.213,91,3,False,3915,2428,9.51,0,50498DF9-5D0E-4EFB-842B-AFA4C3131396/L0/001,
IMG_0608.HEIC.jpeg,duplicate,near_dup_of:IMG_0608.HEIC,183.5,151.0,56.7,0.54,0.0,0.0,0.49,False,,145,3,False,1280,960,1.23,0,8C5B408B-57B7-45A2-B6BB-172D4E8A8D67/L0/001,
IMG_0407.HEIC,duplicate,near_dup_of:IMG_0408.HEIC,199.5,122.3,50.5,0.47,0.0,0.001,0.753,False,,164,3,False,4032,3024,12.19,0,36D1115E-E32B-40C5-8B11-1153AED83F14/L0/001,
IMG_1669.HEIC,duplicate,near_dup_of:IMG_1668.HEIC,200.8,108.7,68.3,0.44,0.002,0.02,0.412,False,0.336,30,2,False,4032,3024,12.19,0,D9CC4C27-50D3-4D34-A6BD-4D0C8F894FE7/L0/001,
IMG_0982.HEIC,duplicate,near_dup_of:IMG_0981.HEIC,202.7,127.7,71.9,0.29,0.004,0.019,0.478,False,0.252,91,3,False,4032,3024,12.19,0,D09D3BAB-BF85-4C2D-970E-4A2AAB996E9E/L0/001,
IMG_1250.HEIC.jpeg,duplicate,near_dup_of:IMG_1251.HEIC,203.1,161.1,63.4,0.95,0.0,0.0,0.603,False,0.487,61,4,False,1024,768,0.79,0,9F3DA02A-40FF-41D7-98AC-5502A7B6D05B/L0/001,
IMG_1681.HEIC,duplicate,near_dup_of:IMG_1678.HEIC,212.9,92.5,62.8,0.43,0.008,0.009,0.305,False,0.528,29,4,False,3024,4032,12.19,0,50DDF15E-2F0D-4B20-90C8-F04628566C35/L0/001,
IMG_1679.HEIC,duplicate,near_dup_of:IMG_1678.HEIC,215.8,89.0,64.0,0.39,0.011,0.019,0.26,False,0.544,29,4,False,3024,4032,12.19,0,B87F0EBA-53B3-47FF-B65B-14CB0A8636C9/L0/001,
IMG_0381.HEIC.jpeg,duplicate,near_dup_of:IMG_0378.HEIC,223.5,131.1,50.4,1.09,0.001,0.0,0.593,False,0.389,165,4,False,1024,768,0.79,0,2EEB3C73-F518-4D5F-A7F4-1BD1C97A9070/L0/001,
IMG_0628.HEIC,duplicate,near_dup_of:IMG_0632.HEIC,224.2,135.0,64.5,0.38,0.001,0.003,0.598,False,,137,2,False,4032,3024,12.19,0,E184A7C8-8622-4563-A4B8-DF9700BF80F2/L0/001,
IMG_0607.HEIC,duplicate,near_dup_of:IMG_0608.HEIC,238.1,152.3,54.5,0.33,0.0,0.0,0.467,False,,145,3,False,4032,3024,12.19,0,B79DEEAD-BAD4-41F8-A8AE-9DE35D3E426D/L0/001,
IMG_1923.HEIC,duplicate,near_dup_of:IMG_1924.HEIC,239.1,111.4,60.3,0.64,0.001,0.0,0.471,False,0.543,1,2,False,3024,4032,12.19,0,73E6E33E-EDBC-4E8C-B438-1EC81E2E4A09/L0/001,
IMG_0631.HEIC,duplicate,near_dup_of:IMG_0626.HEIC,241.2,137.9,65.7,0.35,0.001,0.003,0.629,False,,138,2,False,4032,3024,12.19,0,93DE2B4E-9E5F-4B72-88D2-09AA5A527446/L0/001,
IMG_1788.HEIC,duplicate,near_dup_of:IMG_1788.HEIC.jpeg,246.0,138.1,81.4,0.29,0.0,0.204,0.456,False,0.601,12,2,False,4032,3024,12.19,0,117CE3FE-E33C-43AA-8C74-AA51834EFD8F/L0/001,
IMG_1781.HEIC,duplicate,near_dup_of:IMG_1785.HEIC,252.1,93.1,70.0,0.7,0.033,0.029,0.354,False,0.436,14,3,False,3024,4032,12.19,0,E37CE9D5-A881-4379-A434-71539FE9DDA5/L0/001,
00E853407AB18B00C940FDD80AFF756D.jpg,duplicate,near_dup_of:00258FB54325A93778DCC433A8FF346F.jpg,255.9,118.7,81.5,1.31,0.0,0.002,0.533,False,,65,2,False,4056,3040,12.33,0,1921FE48-D4C9-48A0-BF7C-9375219059C4/L0/001,
IMG_1171.HEIC,duplicate,near_dup_of:IMG_1172.HEIC,256.9,111.1,64.3,1.08,0.006,0.002,0.38,False,,78,2,False,4032,3024,12.19,0,3AFE8B45-E24C-4F48-B1FD-BEFC2AB675B5/L0/001,
IMG_1120.HEIC,duplicate,near_dup_of:IMG_1121.HEIC,273.1,152.0,41.8,1.08,0.001,0.001,0.449,False,,82,2,False,6580,3864,25.43,0,35741354-CDE6-4E7E-9F75-542C456BBC77/L0/001,
IMG_0649.HEIC,duplicate,near_dup_of:IMG_0648.HEIC,275.4,142.8,59.9,0.36,0.0,0.006,0.649,False,,136,2,False,4032,3024,12.19,0,042A421A-5832-445A-B58F-19FC82AAAE13/L0/001,
IMG_1780.HEIC,duplicate,near_dup_of:IMG_1782.HEIC,279.6,94.3,73.7,0.56,0.0,0.038,0.319,False,0.092,15,2,False,3024,4032,12.19,0,6F63FC83-083C-4788-8AFD-0456DA70725C/L0/001,
IMG_1270.HEIC,duplicate,near_dup_of:IMG_1271.HEIC,294.2,132.5,73.3,0.85,0.011,0.004,0.416,False,,59,3,False,4032,3024,12.19,0,4B49CFE8-EF06-4ACE-A691-E33BC7308216/L0/001,
IMG_0630.HEIC,duplicate,near_dup_of:IMG_0627.HEIC,296.2,145.0,59.7,0.35,0.001,0.003,0.667,False,,139,2,False,4032,3024,12.19,0,16EBD80F-F9B5-46A9-9D35-1DD4C354933F/L0/001,
IMG_1787.HEIC,duplicate,near_dup_of:IMG_1786.HEIC,302.0,137.1,81.4,0.41,0.0,0.165,0.421,False,0.397,13,2,False,4032,3024,12.19,0,E0B07108-97DB-4624-982F-D1532AE5AC36/L0/001,
IMG_1250.HEIC,duplicate,near_dup_of:IMG_1251.HEIC,310.7,161.0,63.5,0.76,0.0,0.0,0.64,False,0.498,61,4,False,4032,3024,12.19,0,F4D1800B-197C-49C4-8E63-89B6D3CD0B25/L0/001,
IMG_0604.HEIC,duplicate,near_dup_of:IMG_0603.HEIC,312.5,86.8,67.9,0.4,0.003,0.022,0.457,False,,146,2,False,4032,3024,12.19,0,6E126C0F-0B86-47A3-9444-6A08AAC4225D/L0/001,
IMG_1783.HEIC,duplicate,near_dup_of:IMG_1785.HEIC,319.8,95.1,72.2,0.64,0.001,0.03,0.365,False,0.413,14,3,False,3024,4032,12.19,0,99785521-B66C-4E29-BFDB-E9011A4C1528/L0/001,
IMG_1271.jpg.jpeg,duplicate,near_dup_of:IMG_1271.HEIC,322.8,129.4,74.4,1.22,0.008,0.003,0.406,False,,59,3,False,1280,785,1.0,0,BA1FC0DE-E37C-4039-9B62-28C908194464/L0/001,
IMG_1634.HEIC,duplicate,near_dup_of:IMG_1635.HEIC,335.1,116.1,78.5,1.13,0.016,0.071,0.526,False,0.498,37,2,False,3024,4032,12.19,0,8C0609B7-F866-41F3-BB75-7BC375F96966/L0/001,
IMG_1766.HEIC.jpeg,duplicate,near_dup_of:IMG_1766.HEIC,337.9,117.6,79.0,1.02,0.0,0.071,0.417,False,0.238,17,3,False,1024,768,0.79,0,5C676E91-8531-46B6-9179-B6172B0C502E/L0/001,
BCB71B07150F4B6974F5BF41EB686C17.jpg,duplicate,near_dup_of:237F157D4FDF715A44724A099E45F12C.jpg,341.3,115.7,79.4,2.01,0.0,0.005,0.538,False,,64,2,False,4056,3040,12.33,0,871F28E9-40F6-4F28-A9FF-EA4E02CE5A3D/L0/001,
IMG_1052.HEIC.jpeg,duplicate,near_dup_of:IMG_1052.HEIC,341.6,90.4,64.1,1.32,0.007,0.001,0.499,False,0.489,89,2,False,1024,768,0.79,0,6E4D1538-34BA-4894-8114-98ABDEA4BC82/L0/001,
IMG_0281.HEIC.jpeg,duplicate,near_dup_of:IMG_0281.HEIC,343.9,133.2,75.1,1.57,0.014,0.132,0.479,False,0.447,170,2,False,1024,768,0.79,0,B5A0F09D-B59F-4348-9147-39FCA05E4BB1/L0/001,
IMG_0751.HEIC,duplicate,near_dup_of:IMG_0751.jpg.jpeg,347.6,64.7,54.0,0.66,0.008,0.037,0.376,False,,124,2,False,5118,3741,19.15,0,0CD6FEA8-0A97-4110-9056-3864E6494869/L0/001,
IMG_1405.HEIC,duplicate,near_dup_of:IMG_1404.HEIC,351.2,116.3,70.5,1.11,0.0,0.124,0.416,False,0.274,49,2,False,3024,4032,12.19,0,76EFFC1D-773E-4522-959F-D050D12D4B7D/L0/001,
IMG_0570.HEIC,duplicate,near_dup_of:IMG_0569.HEIC,355.0,115.5,57.4,0.4,0.0,0.0,0.648,False,,151,3,False,4032,3024,12.19,0,94CAC230-AF80-421F-BDF9-BA452C94BAB9/L0/001,
IMG_1252.HEIC,duplicate,near_dup_of:IMG_1251.HEIC,355.9,159.8,60.0,1.14,0.001,0.0,0.634,False,0.493,61,4,False,4032,3024,12.19,0,DB3833C6-CB6E-4408-A6B4-D8C4936207EF/L0/001,
IMG_1089.HEIC.jpeg,duplicate,near_dup_of:IMG_1089.HEIC,356.4,110.1,67.4,1.53,0.01,0.001,0.574,False,0.487,84,3,False,1024,768,0.79,0,FF430FCF-63BF-4478-8219-45D7FC3DF253/L0/001,
IMG_1792.HEIC,duplicate,near_dup_of:IMG_1795.HEIC,357.7,90.2,71.2,0.73,0.022,0.033,0.429,False,0.525,11,2,False,4032,3024,12.19,0,5EB00C38-D405-486A-BB32-30BA2E5B790D/L0/001,
IMG_1836.HEIC,duplicate,near_dup_of:IMG_1835.HEIC,365.9,55.4,60.7,0.56,0.025,0.016,0.139,False,0.309,10,3,False,3024,4032,12.19,0,B46999AD-CFE8-4D13-8948-C1D0A85CE43D/L0/001,
IMG_0660.HEIC.jpeg,duplicate,near_dup_of:IMG_0660.HEIC,366.2,140.7,57.1,0.94,0.0,0.013,0.479,False,,133,4,False,1280,960,1.23,0,BEFB25BB-C6BF-4600-B4EC-A7766CAED0E9/L0/001,
IMG_0657.HEIC,duplicate,near_dup_of:IMG_0656.HEIC,371.6,141.2,59.5,0.41,0.0,0.0,0.589,False,,134,2,False,4032,3024,12.19,0,C23D29EF-29A8-4906-839A-187F376FBEC1/L0/001,
IMG_1127.HEIC.jpeg,duplicate,near_dup_of:IMG_1127.HEIC,373.0,129.9,61.5,1.18,0.002,0.016,0.497,False,0.504,79,2,False,800,600,0.48,0,A0DAD49A-C1AE-48C9-998B-EC1455C74A5C/L0/001,
IMG_1057.HEIC,duplicate,near_dup_of:IMG_1056.HEIC,375.5,151.7,28.5,1.24,0.0,0.0,0.581,False,,88,3,False,12130,3720,45.12,0,00267726-96B6-431E-98D0-217EB4656AC4/L0/001,
IMG_1257.HEIC,duplicate,near_dup_of:IMG_1258.HEIC,377.7,152.6,63.0,0.7,0.001,0.001,0.636,False,0.431,62,3,False,4032,3024,12.19,0,E9257ACC-BBC2-4C13-9D0A-03C1FF82A4E4/L0/001,
IMG_1834.HEIC,duplicate,near_dup_of:IMG_1835.HEIC,377.9,55.6,60.6,0.47,0.038,0.012,0.297,False,0.457,10,3,False,3024,4032,12.19,0,341237F4-D72E-4934-9D66-CD84F2767CB1/L0/001,
IMG_1425.HEIC,duplicate,near_dup_of:IMG_1426.HEIC,381.5,66.7,63.0,0.8,0.099,0.013,0.295,False,,48,3,False,3024,4032,12.19,0,28809799-6B66-4B04-AB2C-2C80B17D159D/L0/001,
62846F496BFC4F4349D28FDD1CED5241.jpg,duplicate,near_dup_of:40928E7ED94331BE4F4B74FA2A4DAC13.jpg,386.6,122.5,75.2,1.44,0.016,0.01,0.473,False,,66,2,False,4056,3040,12.33,0,4DD2D706-1587-4820-BE7E-CABF974D57D6/L0/001,
IMG_0613.HEIC.jpeg,duplicate,near_dup_of:IMG_0613.HEIC,395.2,130.6,64.6,1.75,0.0,0.004,0.543,False,,143,2,False,800,600,0.48,0,1CB857FC-84A4-4E6A-9A96-E6F87149D2E2/L0/001,
IMG_0253.HEIC.jpeg,duplicate,near_dup_of:IMG_0252.HEIC,398.7,135.3,74.3,1.36,0.006,0.001,0.566,False,0.441,171,3,False,800,600,0.48,0,234F2990-FBF5-4C12-9D31-A02ED7F03611/L0/001,
IMG_1223.jpeg,duplicate,near_dup_of:IMG_1223.HEIC,400.3,163.5,39.7,1.05,0.0,0.002,0.642,False,,70,2,False,1024,768,0.79,0,60A8D4B6-EE6A-4582-91D9-5EE7334AF12B/L0/001,
IMG_0518.HEIC,duplicate,near_dup_of:IMG_0516.HEIC,402.5,134.1,66.7,1.77,0.0,0.003,0.687,False,,155,4,False,4032,3024,12.19,0,ED9F6684-09F1-434E-A473-54D2A7DA8B4E/L0/001,
IMG_1643.HEIC,duplicate,near_dup_of:IMG_1644.HEIC,407.7,97.3,59.2,0.54,0.015,0.006,0.438,False,,35,2,False,4032,3024,12.19,0,6B1F78D3-F5D8-4F19-AB26-E6F1D7309402/L0/001,
IMG_0446.HEIC,duplicate,near_dup_of:IMG_0447.HEIC,412.3,128.2,71.2,1.01,0.001,0.003,0.458,False,,163,2,False,4032,3024,12.19,0,88E633DE-D196-4329-A864-76991889E304/L0/001,
IMG_0380.HEIC,duplicate,near_dup_of:IMG_0378.HEIC,418.6,105.3,59.5,0.89,0.024,0.001,0.573,False,0.459,165,4,False,4032,3024,12.19,0,5F76121C-B738-4B19-9EB4-FFC21CE98C71/L0/001,
IMG_1058.HEIC,duplicate,near_dup_of:IMG_1059.HEIC,419.6,117.6,64.3,2.09,0.004,0.002,0.514,False,0.486,87,2,False,4032,3024,12.19,0,8E9C9365-78D1-4834-80F5-2ED68BECF02B/L0/001,
IMG_1452.HEIC,duplicate,near_dup_of:IMG_1450.HEIC,422.1,117.8,82.7,1.93,0.039,0.02,0.438,False,,45,6,False,4735,3952,18.71,0,A4E64AF8-E30E-4A41-B19F-9024E9EFFFE0/L0/001,
IMG_1424.HEIC,duplicate,near_dup_of:IMG_1426.HEIC,428.2,71.4,69.6,0.63,0.086,0.02,0.315,False,,48,3,False,3024,4032,12.19,0,F9C21665-2707-4C4B-ABC3-C31B13144ABC/L0/001,
IMG_1054.HEIC,duplicate,near_dup_of:IMG_1056.HEIC,430.6,149.7,31.6,1.26,0.001,0.0,0.563,False,,88,3,False,12810,3628,46.47,0,7F8968E4-A030-4D52-B0E3-39246B753173/L0/001,
IMG_0381.HEIC,duplicate,near_dup_of:IMG_0378.HEIC,431.7,112.8,58.7,0.96,0.015,0.001,0.632,False,0.493,165,4,False,4032,3024,12.19,0,A74B8EC6-ED95-4594-99EF-E03F626A8EFB/L0/001,
IMG_1767.HEIC,duplicate,near_dup_of:IMG_1766.HEIC,434.2,119.5,80.3,0.82,0.0,0.077,0.385,False,0.249,17,3,False,4032,3024,12.19,0,FBEC7F70-5CF6-448E-A727-8D54D701204A/L0/001,
IMG_1256.HEIC,duplicate,near_dup_of:IMG_1258.HEIC,436.8,152.6,62.9,0.63,0.0,0.0,0.625,False,0.406,62,3,False,4032,3024,12.19,0,F8499E1E-11C0-41A8-8728-46FCBF4045C6/L0/001,
IMG_0673.HEIC.jpeg,duplicate,near_dup_of:IMG_0673.HEIC,437.8,156.8,48.2,1.73,0.001,0.001,0.576,False,,129,2,False,800,404,0.32,0,7813D460-508E-40CB-862E-F058306943AF/L0/001,
IMG_0288.HEIC,duplicate,near_dup_of:IMG_0289.HEIC,443.3,156.8,55.1,0.41,0.001,0.002,0.429,False,,169,2,False,4032,3024,12.19,0,2A234B8C-90C4-4A24-8637-BAD869297BF2/L0/001,
IMG_1772.HEIC,duplicate,near_dup_of:IMG_1773.HEIC,444.0,111.3,79.4,0.97,0.0,0.095,0.304,False,0.594,16,2,False,3024,4032,12.19,0,676C58AF-3992-49FD-ACF7-7160844B7442/L0/001,
IMG_1638.HEIC,duplicate,near_dup_of:IMG_1637.HEIC,450.5,122.5,78.6,1.07,0.013,0.064,0.498,False,0.195,36,3,False,4032,3024,12.19,0,693C9C7C-5925-4195-8DDC-878235DB29D3/L0/001,
IMG_1636.HEIC,duplicate,near_dup_of:IMG_1637.HEIC,456.1,121.5,78.0,1.19,0.01,0.067,0.536,False,0.271,36,3,False,4032,3024,12.19,0,0B0A1DEE-3712-4D2C-B950-48E3EE8A4EF1/L0/001,
IMG_0625.HEIC,duplicate,near_dup_of:IMG_0624.HEIC,462.3,131.7,62.0,0.54,0.0,0.005,0.55,False,,140,2,False,7302,3912,28.57,0,4FA803BC-1983-4DC8-ACB7-5819BE6B93FD/L0/001,
IMG_1254.HEIC,duplicate,near_dup_of:IMG_1253.HEIC,468.2,156.5,63.9,1.37,0.001,0.0,0.663,False,0.396,63,2,False,4032,3024,12.19,0,E54F3603-FDC7-4A3C-9596-E81CB22CB0A2/L0/001,
IMG_0690.HEIC,duplicate,near_dup_of:IMG_0689.HEIC,473.1,120.7,67.5,0.76,0.005,0.012,0.562,False,0.433,127,2,False,3024,4032,12.19,0,67908585-9D7F-4975-97EE-46ED05A2F170/L0/001,
IMG_1455.HEIC,duplicate,near_dup_of:IMG_1458.HEIC,496.0,117.7,63.5,0.55,0.004,0.008,0.498,False,0.372,44,3,False,4032,3024,12.19,0,BDF757C0-9DAA-42FD-B41B-E7D955345495/L0/001,
IMG_0517.HEIC,duplicate,near_dup_of:IMG_0516.HEIC,514.1,134.2,64.0,1.46,0.0,0.002,0.614,False,,155,4,False,4032,3024,12.19,0,8C448126-47E2-4BB0-A5DC-0515BF66BFD2/L0/001,
IMG_0571.HEIC,duplicate,near_dup_of:IMG_0569.HEIC,525.0,115.0,58.0,0.41,0.0,0.0,0.627,False,,151,3,False,4032,3024,12.19,0,F7B6D499-859C-474B-9EF9-C265064120AE/L0/001,
IMG_1632.HEIC.jpeg,duplicate,near_dup_of:IMG_1632.HEIC,534.6,127.0,55.3,1.56,0.0,0.0,0.463,False,0.269,38,4,False,1024,768,0.79,0,D36F093A-7F1D-4F38-AD4D-0BC935107305/L0/001,
A0CC545542DEE3CA764C05F462475C4F.jpg,duplicate,near_dup_of:8C8743E5CFBD40BAD3DF3785C6AE42A9.jpg,558.7,106.8,85.3,2.8,0.0,0.025,0.542,False,,68,3,False,4056,3040,12.33,0,874C0A61-41DD-47C5-95FC-B57130967E91/L0/001,
IMG_0970.HEIC,duplicate,near_dup_of:IMG_0969.HEIC,565.8,154.7,57.3,0.35,0.011,0.01,0.401,False,,94,2,False,4032,3024,12.19,0,735CE6D5-7DF3-467A-934F-120DCB3EE0D5/L0/001,
B517CCCEA9C53953C5AE09891DAC103E.jpg,duplicate,near_dup_of:BE187C304A0544C7F29DC12E366B7035.jpg,568.7,127.9,66.4,1.39,0.004,0.0,0.692,False,,51,4,False,4056,3040,12.33,0,763425A8-2DCF-4928-A00D-CCC329453A8F/L0/001,
IMG_0491.HEIC,duplicate,near_dup_of:IMG_0493.HEIC,575.2,127.9,81.8,1.23,0.014,0.089,0.473,False,,156,2,False,16382,3806,62.35,0,D8EE5D65-25C0-44FA-B2D3-D867A9F424AA/L0/001,
IMG_1633.HEIC.jpeg,duplicate,near_dup_of:IMG_1632.HEIC,581.0,125.5,53.6,1.71,0.0,0.0,0.497,False,0.306,38,4,False,1024,768,0.79,0,76658086-5F4C-4708-BF6B-B9F92FC7A463/L0/001,
10909D3E10FB3C9781B6314FF46FC88B.jpg,duplicate,near_dup_of:8C8743E5CFBD40BAD3DF3785C6AE42A9.jpg,581.8,107.4,85.1,2.92,0.0,0.025,0.587,False,,68,3,False,4056,3040,12.33,0,993EDEA8-A1A8-483A-B05B-2CA46B2E6A59/L0/001,
IMG_1440.HEIC,duplicate,near_dup_of:IMG_1450.HEIC,584.8,109.9,85.1,1.37,0.121,0.015,0.459,False,,45,6,False,5304,3864,20.49,0,38AE8529-21FC-4F7F-AC2C-1F5B87843219/L0/001,
IMG_1441.HEIC,duplicate,near_dup_of:IMG_1450.HEIC,586.2,110.6,85.5,1.27,0.133,0.015,0.465,False,,45,6,False,5582,3978,22.21,0,7F5C1B74-BEC0-48C8-B482-A099F8896A2A/L0/001,
IMG_1263.HEIC,duplicate,near_dup_of:IMG_1262.HEIC,601.0,105.0,68.1,1.3,0.005,0.014,0.439,False,0.463,60,2,False,3024,4032,12.19,0,6102F21B-C666-4EAC-AB36-001D7F698E09/L0/001,
IMG_1467.HEIC,duplicate,near_dup_of:IMG_1468.HEIC,602.8,114.3,68.2,1.29,0.001,0.0,0.39,False,,43,3,False,3024,4032,12.19,0,3577A310-9288-4869-A6C6-5A6F8F747A7E/L0/001,
IMG_0527.HEIC,duplicate,near_dup_of:IMG_0516.HEIC,606.7,153.3,56.2,0.57,0.0,0.011,0.688,False,,155,4,False,4032,3024,12.19,0,8FB6D48F-47B0-492A-8223-E747E5B82815/L0/001,
IMG_0349.HEIC,duplicate,near_dup_of:IMG_0350.HEIC,610.1,107.9,66.8,1.74,0.005,0.013,0.436,False,0.569,167,2,False,3024,4032,12.19,0,8F108447-65D1-4AC7-BD68-91FF199088C1/L0/001,
IMG_0814.HEIC,duplicate,near_dup_of:IMG_0815.HEIC,613.0,127.8,56.2,3.95,0.001,0.002,0.747,False,,117,2,False,8329,3794,31.6,0,F5CDDFFB-DEA7-4C64-AD84-3677F63F51DF/L0/001,
IMG_0253.HEIC,duplicate,near_dup_of:IMG_0252.HEIC,622.4,135.2,74.6,0.86,0.006,0.001,0.577,False,0.456,171,3,False,4032,3024,12.19,0,48ED8B61-0362-4399-84AC-EF51338050DB/L0/001,
IMG_1090.HEIC,duplicate,near_dup_of:IMG_1089.HEIC,624.9,111.0,67.0,0.98,0.013,0.003,0.566,False,0.491,84,3,False,4032,3024,12.19,0,5B5E1E62-F54C-4804-B3C7-2F9BAEDB0B90/L0/001,
IMG_0448.HEIC,duplicate,near_dup_of:IMG_0449.HEIC,627.9,135.1,83.4,1.79,0.003,0.062,0.429,False,,162,2,False,8324,3882,32.31,0,6D37347F-06C0-41A4-9B5E-75B678C8A522/L0/001,
7F765E3C8EE7589C0137DBA8DDB1B7B4.jpg,duplicate,near_dup_of:BE187C304A0544C7F29DC12E366B7035.jpg,636.2,137.3,53.5,2.69,0.001,0.0,0.778,False,,51,4,False,4056,3040,12.33,0,A51671E5-C256-4A4C-B1BA-A75C07876BB8/L0/001,
IMG_1447.HEIC,duplicate,near_dup_of:IMG_1450.HEIC,663.5,132.0,78.1,1.66,0.0,0.031,0.542,False,,45,6,False,6224,3878,24.14,0,447A52B3-B11D-4D78-80BA-8D891ED2D63E/L0/001,
IMG_1208.HEIC.jpeg,duplicate,near_dup_of:IMG_1208.HEIC,665.3,124.8,51.5,2.0,0.001,0.002,0.655,False,0.471,73,2,False,800,600,0.48,0,256EC7A8-228E-49B9-A15D-3EF80625267A/L0/001,
IMG_1466.HEIC,duplicate,near_dup_of:IMG_1468.HEIC,670.1,118.7,72.4,1.1,0.006,0.0,0.389,False,,43,3,False,3024,4032,12.19,0,89118820-9096-4FE4-96B6-43B8420CCD49/L0/001,
IMG_1164.HEIC,duplicate,near_dup_of:IMG_1165.HEIC,685.6,123.9,72.6,1.72,0.005,0.005,0.663,False,0.525,81,3,False,4032,3024,12.19,0,38AD8078-26EB-4EF7-B6C4-AE79A5DB5DFB/L0/001,
IMG_1654.HEIC,duplicate,near_dup_of:IMG_1653.HEIC,698.1,66.8,44.4,0.62,0.002,0.007,0.272,True,,33,2,False,3024,4032,12.19,0,1989F91E-57A9-4225-9412-C3E2CAF14726/L0/001,
IMG_1445.HEIC,duplicate,near_dup_of:IMG_1450.HEIC,698.4,107.1,79.9,1.41,0.09,0.007,0.53,False,,45,6,False,7784,3914,30.47,0,91642834-527A-4028-AC2B-D61F4705C5CB/L0/001,
IMG_0853.HEIC,duplicate,near_dup_of:IMG_0858.HEIC,698.8,169.0,59.3,0.34,0.002,0.002,0.602,False,,109,2,False,4032,3024,12.19,0,B508D84B-71D1-4A1E-8555-9F2A8F27E60A/L0/001,
IMG_0654.HEIC,duplicate,near_dup_of:IMG_0660.HEIC,704.6,133.9,58.1,0.88,0.001,0.006,0.509,False,,133,4,False,4032,3024,12.19,0,F8CED291-134C-4D3B-BE96-4545BCA8FD67/L0/001,
